Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2019,YEAR,,STATE,ARKANSAS,5,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,44.6
CENSUS,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),12,44.6
CENSUS,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"53,964,547",71.3
CENSUS,2019,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"3,133,200",82.1
CENSUS,2019,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,45.3
CENSUS,2019,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,45.3
CENSUS,2019,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"845,158",48.7
CENSUS,2019,YEAR,,STATE,COLORADO,8,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"51,102",62.3
CENSUS,2019,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,CONNECTICUT,9,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,67.9
CENSUS,2019,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,67.9
CENSUS,2019,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,GEORGIA,13,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,(H)
CENSUS,2019,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,(H)
CENSUS,2019,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,HAWAII,15,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,34.8
CENSUS,2019,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,34.8
CENSUS,2019,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,34.8
CENSUS,2019,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,34.8
CENSUS,2019,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,INDIANA,18,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,74.6
CENSUS,2019,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,74.6
CENSUS,2019,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,KENTUCKY,21,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,51.3
CENSUS,2019,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,51.3
CENSUS,2019,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"43,189",(H)
CENSUS,2019,YEAR,,STATE,MAINE,23,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"3,007",(H)
CENSUS,2019,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,MARYLAND,24,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,51.3
CENSUS,2019,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,51.3
CENSUS,2019,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,300,300",(H)
CENSUS,2019,YEAR,,STATE,MASSACHUSETTS,25,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"40,027",(H)
CENSUS,2019,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,34.8
CENSUS,2019,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),4,34.8
CENSUS,2019,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"2,025,100",78
CENSUS,2019,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"152,141",80.5
CENSUS,2019,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,34.8
CENSUS,2019,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,34.8
CENSUS,2019,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,MISSOURI,29,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,45.3
CENSUS,2019,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,45.3
CENSUS,2019,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEVADA,32,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEW HAMPSHIRE,33,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,51.3
CENSUS,2019,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),3,51.3
CENSUS,2019,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"6,077,519",(H)
CENSUS,2019,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,568,000",(H)
CENSUS,2019,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,45.3
CENSUS,2019,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,45.3
CENSUS,2019,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEW MEXICO,35,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),21,35.5
CENSUS,2019,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),21,35.5
CENSUS,2019,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"1,029,071",74.6
CENSUS,2019,YEAR,,STATE,NEW YORK,36,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"162,270",64.4
CENSUS,2019,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,74.6
CENSUS,2019,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,74.6
CENSUS,2019,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"99,332",93.6
CENSUS,2019,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"8,463",93.6
CENSUS,2019,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,93.6
CENSUS,2019,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,93.6
CENSUS,2019,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,OHIO,39,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),10,59.4
CENSUS,2019,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),10,59.4
CENSUS,2019,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"4,428,553",68
CENSUS,2019,YEAR,,STATE,OREGON,41,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"157,249",64.3
CENSUS,2019,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),13,24.5
CENSUS,2019,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),13,24.5
CENSUS,2019,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"77,328,066",39.1
CENSUS,2019,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"4,124,479",46.6
CENSUS,2019,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),1,51.3
CENSUS,2019,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,RHODE ISLAND,44,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,67.9
CENSUS,2019,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,67.9
CENSUS,2019,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,SOUTH CAROLINA,45,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,69
CENSUS,2019,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,69
CENSUS,2019,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,TEXAS,48,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,VERMONT,50,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,88.5
CENSUS,2019,YEAR,,STATE,VERMONT,50,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),6,88.5
CENSUS,2019,YEAR,,STATE,VERMONT,50,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"111,000",94.4
CENSUS,2019,YEAR,,STATE,VERMONT,50,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),"4,686",93.7
CENSUS,2019,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,74.6
CENSUS,2019,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),2,74.6
CENSUS,2019,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SALES, MEASURED IN $",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - SQ FT IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED), (D),(D)
CENSUS,2019,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH AREA IN PRODUCTION",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,49.6
CENSUS,2019,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,MUSHROOMS,"MUSHROOMS, ORGANIC - OPERATIONS WITH SALES",ORGANIC STATUS,ORGANIC STATUS: (NOP USDA CERTIFIED),5,49.6
